nome_processo,"Ecotoxicity, freshwater impact","Human toxicity, cancer impact",Climate change impact,"Human toxicity, non-cancer impact","Resource use, fossils impact","Resource use, minerals and metals impact",Water use impact,Land use impact,"Eutrophication, freshwater impact",EF-particulate Matter impact,Photochemical ozone formation - human health impact,Acidification impact,"Eutrophication, terrestrial impact",Eutrophication marine impact,Ozone depletion impact,"Ionising radiation, human health impact",categoria
"spinning, alpaca, for knit (120 dtex-83 nm)",1.131527651195086e-09,8.907701362084603e-10,2.1925381218261913e-09,3.245800556297466e-10,3.993311820324413e-09,2.0990130527365556e-10,5.740479502678255e-09,2.9828923626240354e-11,1.0992462097373731e-11,6.6322971422320964e-09,2.7475380360692156e-09,5.9651097837696305e-09,1.688096344464464e-09,2.2634846002777956e-10,3.1129453810102087e-10,6.1399658003508e-09,Tessile & fibre
"spinning, cotton, for knit, ring-spun (120 dtex- 108 denier-49/1 ne-83 nm)",1.131527651195086e-09,8.907701362084603e-10,2.1925381218261913e-09,3.245800556297466e-10,3.993311820324413e-09,2.0990130527365556e-10,5.740479502678255e-09,2.9828923626240354e-11,1.0992462097373731e-11,6.6322971422320964e-09,2.7475380360692156e-09,5.9651097837696305e-09,1.688096344464464e-09,2.2634846002777956e-10,3.1129453810102087e-10,6.1399658003508e-09,Tessile & fibre
"spinning, for knit, ring-spun (120 dtex-108 denier-49/1 ne-83 nm)",1.131527651195086e-09,8.907701362084603e-10,2.1925381218261913e-09,3.245800556297466e-10,3.993311820324413e-09,2.0990130527365556e-10,5.740479502678255e-09,2.9828923626240354e-11,1.0992462097373731e-11,6.6322971422320964e-09,2.7475380360692156e-09,5.9651097837696305e-09,1.688096344464464e-09,2.2634846002777956e-10,3.1129453810102087e-10,6.1399658003508e-09,Tessile & fibre
Alkylbenzene sulfonate production,5.802156822251392e-10,2.181587665378302e-09,8.558047886473892e-10,7.647142904818113e-10,4.20819202560123e-09,1.7960951191748977e-09,9.226879320172577e-10,2.257336915063512e-11,3.403914934486664e-10,8.890213409240975e-10,1.7045741113962665e-09,2.016110239041917e-09,6.921087176189594e-10,9.274164829127377e-11,7.363835894724773e-08,1.159335440783468e-09,Chimica & additivi
"C12-14 Alkyl sulphate (oleo/petro based) production, black box",4.732287785372087e-09,2.77241123302985e-09,1.1774771246815246e-09,8.208193977362464e-10,3.2398430051003096e-09,6.0385802365278025e-09,1.7779264454355113e-09,1.1150919826704555e-09,1.1427365479256466e-09,2.1559700902231313e-09,9.380301162123203e-09,5.74777934696261e-09,2.909161638462831e-09,8.678240373751214e-10,7.843475176260667e-08,1.634729324594575e-09,Plastica & polimeri
"Nitric acid production, black box",1.98780740837078e-10,1.584670666201385e-10,3.3066627482298656e-10,9.367815263096763e-11,8.482257066383344e-10,1.1688608912183457e-09,1.1824354911909218e-09,9.46415174347419e-12,2.379009161633222e-10,3.201548550066809e-10,2.456550032723647e-10,5.434526797674256e-10,1.2871222059145534e-10,1.6752385312305463e-11,2.630523436779386e-10,2.988580786503143e-10,"Carta, legno & imballaggi"
"bisphenol A, powder production, black box",1.7338756032487993e-09,5.720635547308408e-09,2.0507818892357684e-09,2.6362950750486866e-10,7.796438742130749e-09,2.677463562456865e-09,2.156497254419435e-09,3.060937396335664e-11,6.126554212349465e-10,1.4739460374280645e-09,4.80902480947539e-09,4.10404670893351e-09,1.3431679136066998e-09,1.7925297089366629e-10,3.379966555501136e-08,2.251253453037537e-09,"Carta, legno & imballaggi"
"Sulphate pulp production, elementary exchanges",2.170602512268984e-10,8.733135525779365e-11,8.502510835677522e-11,1.0096268911724394e-11,0.0,0.0,-3.3149138451859164e-09,0.0,4.5000803681646234e-11,6.190386470817553e-10,4.550645472908582e-10,5.342611828031651e-10,3.220967132229245e-10,4.281988936813498e-11,0.0,7.030264500987035e-14,"Carta, legno & imballaggi"
erucamide production,4.795364303330186e-09,2.731817515092377e-09,1.167712785311658e-09,7.137432599758673e-10,1.7381335133716e-09,3.0430620621181962e-09,1.4817648667745027e-09,1.9190704595204586e-09,1.12438352810817e-09,3.0189117210471586e-09,3.020620505789105e-09,7.192575870308623e-09,5.065847257201856e-09,1.4249655606491055e-09,6.288148762894799e-09,1.4093423583896119e-09,Chimica & additivi
"1-propanol production, black box",1.4887876019597578e-09,6.919693945674832e-10,1.8369074673584524e-09,3.4221621520148856e-10,5.9591151585542355e-09,2.4583800318278176e-09,3.5393900090181163e-09,8.337821428945438e-11,4.896360961110988e-10,2.8410032579662967e-09,2.8113450525545433e-09,4.090984227602547e-09,1.2744088079159065e-09,1.6913525687750928e-10,2.0569713131940072e-08,3.069148713758841e-09,"Carta, legno & imballaggi"
"Non-ionic surfactant, ethyleneoxidederivate production, black box",4.568672218483406e-09,2.6983641128595895e-09,1.4430891167172767e-09,7.463311351737e-10,4.265105335161131e-09,3.2701755212253993e-09,2.0174532565908127e-09,1.1092307965304819e-09,9.510748165345124e-10,2.1093393251923367e-09,2.736895315501964e-09,5.1428066798407736e-09,2.9305425673280277e-09,8.687138191171917e-10,6.359069040920978e-09,2.602167388895577e-09,"Carta, legno & imballaggi"
Hydrochloric acid production,4.772339066572766e-10,2.677007580038474e-10,3.6867450759580364e-10,4.3423337891918014e-10,8.661688900638781e-10,2.5821288787610117e-09,1.7610998275090131e-09,2.7195122281677864e-11,3.7181322856261983e-10,3.6632893713260927e-10,4.619568279268809e-10,1.0584356055518239e-09,2.907437115288501e-10,3.8678890639196194e-11,2.2567621389202617e-07,3.714126067387222e-09,Chimica & additivi
"Phosphoric acid production, black box",1.0659775020174843e-09,4.908016029776074e-10,8.807618214814315e-10,3.4227709284645845e-10,1.8596514389662162e-09,1.5661974724399494e-08,3.920326095612034e-09,4.691935449605473e-10,1.2984727154848912e-09,1.4644833188572585e-09,1.7121148974890226e-09,5.532156060346926e-09,9.537155545524083e-10,1.3292391563800488e-10,1.6191483843879276e-08,1.6042416473840075e-09,"Carta, legno & imballaggi"
"magnesium carbonate production, black box",4.125296646732207e-10,3.6419648777598474e-10,9.835083674844813e-10,3.480247401449215e-10,1.1341271514733065e-09,2.1961887983323026e-09,8.225299832087357e-10,3.745081550993536e-11,4.4329117224899636e-10,5.303134311608319e-10,7.177316029783562e-10,1.2108568040740414e-09,4.4885979116132837e-10,6.289259844501375e-11,7.022394865173489e-10,1.8548247072352755e-09,Trasporti & veicoli
"sodium bicarbonate production, elementary exchanges",2.7168484714536626e-09,3.4581068570958666e-12,0.0,1.6981306219537631e-12,0.0,0.0,1.5967421018440634e-09,0.0,7.369760629793335e-11,1.1049257476628511e-10,0.0,8.214895819705864e-10,6.87050789834576e-10,6.8789841437562604e-12,0.0,0.0,Trasporti & veicoli
"spinning, for knit, ring-spun",1.0860330121256335e-09,8.530950296126037e-10,2.1018736595193556e-09,3.1135011003344797e-10,3.8298364597672025e-09,2.0632223495667005e-10,5.524914704359829e-09,2.8752730729404568e-11,1.0801212134317629e-11,6.3556169033236906e-09,2.6357857336485082e-09,5.727470730147958e-09,1.6195148627225989e-09,2.1712261347947144e-10,3.0332626601087575e-10,5.908219933280167e-09,Tessile & fibre
"spinning, cotton, for knit, ring-spun",1.0860330121256335e-09,8.530950296126037e-10,2.101873659519355e-09,3.113501100334478e-10,3.8298364597672025e-09,2.063222349566701e-10,5.524914704359572e-09,2.8752730729404568e-11,1.0801212134317629e-11,6.3556169033236906e-09,2.6357857336485082e-09,5.727470730147958e-09,1.6195148627225989e-09,2.1712261347947144e-10,3.0332626601087575e-10,5.908219933280167e-09,Tessile & fibre
"Styrene production, black box",9.514185848194432e-10,2.7315404242802586e-09,1.0661344006868741e-09,1.240284842391855e-10,5.245273774533422e-09,9.755524386438979e-10,7.176251021506519e-10,1.0485833473380289e-11,2.0116007259692897e-10,4.937383338849469e-10,2.0029045644217413e-09,1.914998986223253e-09,5.851337346501924e-10,8.130524644159785e-11,1.958716704804291e-08,5.971263326426237e-10,"Carta, legno & imballaggi"
"calcium chloride production, elementary exchanges",2.707364260611818e-09,3.4460349970371486e-12,0.0,1.6922026399461289e-12,0.0,0.0,1.5911680556966003e-09,0.0,7.344033628670078e-11,1.1010685768029004e-10,0.0,8.186218547191965e-10,6.846523732066172e-10,6.854970387860233e-12,0.0,0.0,Chimica & additivi
"2-butoxyethanol, blackbox",2.6686542097083066e-10,2.8394151487459495e-10,1.125315313061023e-09,1.4832525872241478e-10,4.4039160323833176e-09,1.85107697617087e-09,1.5476093196095696e-09,2.645649921302951e-11,8.266182569544549e-10,8.312992273320767e-10,1.83587704974461e-09,1.9126163033131843e-09,6.90733355819184e-10,9.21586568130692e-11,1.3777709830354136e-09,2.822277907129301e-09,"Carta, legno & imballaggi"
2-butoxyethanol,2.6686542097083066e-10,2.8394151487459495e-10,1.125315313061023e-09,1.4832525872241478e-10,4.4039160323833176e-09,1.85107697617087e-09,1.5476093196095696e-09,2.645649921302951e-11,8.266182569544549e-10,8.312992273320767e-10,1.83587704974461e-09,1.9126163033131843e-09,6.90733355819184e-10,9.21586568130692e-11,1.3777709830354136e-09,2.822277907129301e-09,Chimica & additivi
"AlcoholEthoxylate (oleo), >20 moles EO production",1.2370487098781383e-09,7.031139120786265e-10,1.429321018260556e-09,2.8123919464698996e-10,4.586245561674128e-09,2.2301823687684305e-09,2.040864254712151e-09,2.9593997674109515e-10,5.133732064519144e-10,1.370187021538299e-09,2.9833247124907708e-09,3.1083511674351825e-09,1.3697077843729443e-09,3.470185593207587e-10,1.987372253847373e-09,2.960502726640451e-09,Chimica & additivi
Brass fittings,1.4305946529545138e-10,1.450694949882058e-10,2.472976733336208e-10,4.692792169219891e-10,5.908419868401621e-10,2.5768991841609002e-11,6.948896485728484e-10,1.600413519563414e-11,2.4992162729392586e-12,1.1648636307020779e-10,2.1329925746107206e-10,3.41861077025553e-10,1.4492821738867083e-10,1.9872077458577792e-11,1.1705812033351445e-10,4.068925827853357e-09,Metalli & minerali
Secondary steel slab,8.073392452582286e-11,2.1247239097444943e-11,1.7157055625093172e-10,1.9058459252931736e-11,4.1481416969280937e-10,2.1068213294418273e-11,5.053718653001086e-10,1.1021824333969265e-11,1.485715240751319e-12,9.935905044227145e-11,1.9215737383512802e-10,2.7211922011450535e-10,1.1076433964218909e-10,1.5055854530533626e-11,5.789248036040086e-11,2.0706540169557493e-09,Metalli & minerali
Polyether polyols (short chain) production,5.612122812855895e-10,3.872911317889778e-10,1.32710976369447e-09,2.8730523567301036e-10,4.735090925960552e-09,2.087412619597882e-09,2.2875127608746235e-09,1.7406263931667314e-10,4.6237059066425686e-10,1.1407355499050138e-09,1.9419583489655925e-09,2.7255161452387822e-09,1.1096498269242905e-09,2.1747077925867868e-10,3.7802136241886445e-08,3.377763181953249e-09,Chimica & additivi
"sodium formate production, black box",1.159018904506045e-09,4.698307039772075e-10,7.74160464812222e-10,3.396097635055699e-10,2.299401707256775e-09,1.913329145705091e-09,2.049032375304786e-09,2.595177869302103e-11,3.92842790627927e-10,1.2770113006070583e-09,1.077274576846779e-09,2.2691119397797063e-09,6.49315419538933e-10,8.615380995406777e-11,2.531949880037367e-07,2.562143459755073e-09,"Carta, legno & imballaggi"
"polyurethane foam, fossil fuel-based",2.666723335333944e-09,1.0459317531977401e-09,2.0557109183535418e-09,3.971103380369516e-10,6.087492871655045e-09,8.935034436719713e-09,7.851296253374784e-09,4.22611749900356e-11,4.396645242791823e-10,4.24478484693189e-09,5.1053025905301995e-09,6.859221888113437e-09,3.022620749461097e-09,6.138986301563939e-10,1.239764184063381e-07,2.31827243445054e-09,Plastica & polimeri
"polyurethane foam, for growing media",2.6750412680596175e-09,1.04366411315021e-09,2.0535287987535605e-09,3.9499282868950043e-10,6.09015610771081e-09,8.934843001943361e-09,7.835116245868448e-09,4.232101945814907e-11,4.3966662648838604e-10,4.176789056535755e-09,5.1080721078144604e-09,6.876975603871997e-09,3.024279108237763e-09,6.1411276852377e-10,1.2397673890660313e-07,2.3289011067369676e-09,Plastica & polimeri
Recycling of aluminium into aluminium ingot - from pre-consumer,2.947114754083163e-10,4.22452640754472e-11,3.7107349297268873e-10,1.3908442539366039e-11,8.310641478533422e-10,2.4442268932803223e-11,4.3415874547243e-10,9.584822607261285e-12,1.069423125387485e-12,8.806488956307502e-11,4.269274249530073e-10,3.974955729389956e-10,2.824758708285707e-10,3.77250459857254e-11,2.6472216393421352e-11,1.0811990723035081e-09,Metalli & minerali
"washing, stone",1.1756823658292615e-10,6.31027447441049e-11,1.2560919831372813e-10,4.103828601515517e-11,7.04150851218143e-11,5.2729294047366787e-11,2.1622387251993207e-10,1.060862636339549e-11,7.89577565882542e-11,7.993570511628862e-11,8.225527426676628e-11,1.184113571559383e-10,4.6076564763888964e-11,1.4676245086196597e-11,1.0121717413124425e-09,3.439863856406863e-11,Altro
Dispersing agent (unspecific) production,3.6329539936214113e-10,4.2545283344046017e-10,7.614538568878199e-10,1.9211469046814863e-10,2.7609130696553407e-09,3.5941370685088892e-09,1.810978973051092e-09,2.339086242774542e-11,4.604117867760638e-10,8.624972934941215e-10,1.7433162724306707e-09,2.1178889867173783e-09,6.21370608878752e-10,8.23951395161731e-11,6.51626495231066e-08,1.4661120359400681e-09,Chimica & additivi
Thermoset polyurethane (PU),3.2464313435199547e-09,1.0196424220102406e-09,1.966275921151573e-09,3.8488484241329465e-10,5.888306354810989e-09,9.060387964538085e-09,7.795989710369802e-09,3.8616560150225935e-11,4.308655195194139e-10,3.883338653536496e-09,4.574236270043106e-09,6.168140554437592e-09,2.666365980632955e-09,5.388036971008749e-10,1.3655288925797554e-07,2.3494143313986926e-09,Plastica & polimeri
Waste incineration of PU,4.496049641176648e-09,1.4335977038762678e-09,1.636955971934656e-08,1.9259139953652595e-09,2.779933872131489e-08,3.479268102613715e-10,-6.458860923866962e-09,3.371978003686228e-10,5.139811039913981e-11,4.265022440093008e-09,1.0833039817639638e-08,1.704413409794696e-08,7.751147372965314e-09,9.870840984738749e-10,1.1494204142455892e-09,5.1742216218220725e-08,Gestione rifiuti & riciclo
Polypropylene (PP) fibers,5.533513409411539e-10,1.69810252615893e-10,7.552333014657085e-10,1.0391879569448939e-10,1.5193731225263431e-09,5.476768887572831e-11,1.568186377181843e-09,2.3957198591937175e-11,3.960852093947107e-12,2.313669647937096e-09,1.9714137162842744e-09,2.9305269643983264e-09,1.3248741812994036e-09,1.7777901120349363e-10,1.2833771311504902e-10,4.217239532063856e-09,Plastica & polimeri
Zinc sulfate,2.8695525761639213e-08,1.0691411015722768e-09,9.38205602367613e-10,8.272971306630346e-10,2.0518367160952353e-09,8.641789247199857e-09,1.4085233791424432e-09,2.201396174489572e-11,2.846425775414975e-10,2.272365302871795e-09,2.4438362478799726e-09,4.148526492308726e-09,1.5963002740163727e-09,2.1236449847953659e-10,1.2773520639072234e-09,1.2576834014075433e-09,Metalli & minerali
triethylene glycol production,3.1276879630668486e-10,2.6510267504813345e-10,1.1506620818068422e-09,1.5882861871802557e-10,4.303047335736629e-09,1.8347970065090937e-09,2.617004741522312e-09,2.986162653752941e-11,3.6475271476647797e-10,9.354526621230883e-10,1.6446297399348897e-09,2.1197000004729257e-09,7.166365548661123e-10,9.585473314193073e-11,5.433239557962662e-10,4.191137172178837e-09,Chimica & additivi
calcium stearate production,4.448533847992645e-09,2.510771918606384e-09,1.1387153315975966e-09,6.669073339054862e-10,1.5735709745463777e-09,2.855791948609591e-09,1.3585315690294386e-09,1.793978906123578e-09,1.0532148771046474e-09,2.4565086446800013e-09,2.8417532203457014e-09,5.000835757007311e-09,3.2996963726315885e-09,1.3191116523309752e-09,5.883123097645891e-09,1.3744360097603338e-09,Chimica & additivi
"Molybdenum, recycled (pre consumer, remelting in EAF)",8.074331027202859e-11,1.957610492317776e-11,1.6692918690189632e-10,1.8642426234506645e-11,4.0245702461190594e-10,1.419103989677527e-11,4.984907218362205e-10,1.0222434188590306e-11,1.3565403476958236e-12,9.150609124307135e-11,1.8500348669873362e-10,2.7247136615005373e-10,1.133169520129332e-10,1.5424839728422048e-11,5.7096911169203176e-11,2.0394460159192563e-09,Metalli & minerali
Isoprene rubber (IR),8.578077519991909e-10,1.180696814233296e-09,2.197347251995759e-09,2.921309232679596e-10,3.4878236360599433e-09,5.3626433751906765e-09,1.2761899267949862e-09,2.0804455668173895e-11,2.1822601858925368e-10,4.756864510432128e-09,3.6017630346330368e-09,5.5843785225308634e-09,1.9976418449847964e-09,2.711912675094632e-10,8.127743660687311e-09,1.3163678846401823e-09,Plastica & polimeri
granulating,1.0802949248725502e-10,4.8164866564907415e-11,2.4950282464854046e-10,3.022410873225423e-11,5.723639601828328e-10,1.5655783151105247e-10,5.729280346736249e-10,1.2152698052224211e-11,2.0797534893434028e-11,1.2869464408142936e-10,1.7656739955598735e-10,2.45236575409926e-10,1.0943148891531166e-10,1.6859919385098935e-11,5.174971564654554e-09,2.237578076407426e-09,Metalli & minerali
Sodium hydrosulphide production,2.9813394044574474e-09,6.320965629714602e-10,9.971127117158509e-10,4.3993302725865656e-10,2.404691755900371e-09,2.240758672606607e-08,2.5690882388070474e-09,3.294687025324991e-11,5.113638959838378e-10,1.5337791422393232e-09,1.3919314282280424e-09,2.8248858469993362e-09,8.585792834074548e-10,1.1386326432434378e-10,3.8163778196416126e-07,2.7442073020114703e-09,Zootecnia & prodotti animali
"spinning, wool, for woven (150 dtex-67 nm)",1.028043987591354e-09,8.095001224758617e-10,1.987820835250594e-09,2.945355570615325e-10,3.6229554457599684e-09,2.0172703456934668e-10,5.214648557135617e-09,2.7252571397877714e-11,1.054247489276208e-11,6.0130165220757425e-09,2.5036185776451685e-09,5.425590663299383e-09,1.5397129236494061e-09,2.0637631519749254e-10,2.9184063624118527e-10,5.574753974585316e-09,Zootecnia & prodotti animali
"spinning, cotton, for woven, ring-spun (150 dtex-135 denier-40/1 ne-67 nm)",1.0264457195507978e-09,8.092942844702114e-10,1.986648414636112e-09,2.9441632451658285e-10,3.6208774948303396e-09,2.0163415774427883e-10,5.2144655428780865e-09,2.7213464096177616e-11,1.05315265093178e-11,6.00652261356948e-09,2.492274655501299e-09,5.411674351808669e-09,1.5317736463083646e-09,2.053154678839418e-10,2.9184032540925226e-10,5.574629405104513e-09,Tessile & fibre
"spinning, for woven, ring-spun (150 dtex-135 denier-40/1 ne-67 nm)",1.0264457195507978e-09,8.092942844702114e-10,1.986648414636112e-09,2.9441632451658285e-10,3.6208774948303396e-09,2.0163415774427883e-10,5.2144655428780865e-09,2.721346409617764e-11,1.05315265093178e-11,6.00652261356948e-09,2.492274655501299e-09,5.411674351808669e-09,1.5317736463083646e-09,2.053154678839418e-10,2.9184032540925226e-10,5.574629405104513e-09,Tessile & fibre
"spinning, alpaca, for woven (150 dtex-67 nm)",1.0264457195507978e-09,8.092942844702114e-10,1.986648414636112e-09,2.9441632451658285e-10,3.6208774948303396e-09,2.0163415774427883e-10,5.2144655428780865e-09,2.7213464096177616e-11,1.05315265093178e-11,6.00652261356948e-09,2.492274655501299e-09,5.411674351808669e-09,1.5317736463083646e-09,2.053154678839418e-10,2.9184032540925226e-10,5.574629405104513e-09,Tessile & fibre
"AlcoholEthoxylate (petro) production, 7 moles EO",2.7669098995680816e-10,3.723429654724796e-10,1.248661678743621e-09,1.8367633198210724e-10,4.959239294478779e-09,2.309623520775657e-09,1.7648396256358367e-09,3.7458441923521677e-11,4.6297887468260924e-10,9.631532581738354e-10,3.0127642406222153e-09,2.347970596290994e-09,8.417087730684115e-10,1.1116541929058992e-10,1.3729739524722111e-09,2.324933411276722e-09,Plastica & polimeri
"Acrylate binder, blackbox",7.8786293655366e-10,4.781458792384766e-10,1.1395394644230003e-09,2.354084104033868e-10,3.8315903359767195e-09,2.683400658860199e-09,2.1970436151637972e-09,3.272463962703569e-11,5.540188585236089e-10,1.2395381298335704e-09,1.656418806683817e-09,2.408408453318027e-09,7.706538847866149e-10,1.0229986696732318e-10,1.7158305720735802e-09,2.313451749430122e-09,"Carta, legno & imballaggi"
Acrylate binder,5.342633028550296e-10,3.25131373059693e-10,7.750401265822263e-10,1.5999403519350933e-10,2.606160134478105e-09,1.8251424452795618e-09,1.466374466537656e-09,2.2251881136305494e-11,3.7684460292190646e-10,8.43092443084602e-10,1.1266243243292065e-09,1.6380502389646008e-09,5.241399871031854e-10,6.957636009333941e-11,1.0951731263020311e-09,1.571936652621781e-09,Altro
